size,price,date
270,121000,2026-02-14
285,110000,2026-02-14
280,115000,2026-02-14
270,121000,2026-02-14
275,117000,2026-02-14
270,121000,2026-02-14
260,115000,2026-02-14
265,117000,2026-02-14
270,121000,2026-02-14
275,117000,2026-02-14
270,121000,2026-02-14
270,120000,2026-02-14
270,121000,2026-02-14
270,120000,2026-02-14
270,120000,2026-02-14
270,121000,2026-02-14
270,120000,2026-02-14
275,120000,2026-02-15
260,117000,2026-02-15
250,121000,2026-02-15
265,121000,2026-02-15
285,112000,2026-02-15
280,116000,2026-02-15
275,120000,2026-02-15
275,120000,2026-02-15
270,120000,2026-02-15
260,117000,2026-02-15
275,113000,2026-02-16
265,119000,2026-02-16
270,121000,2026-02-16
260,114000,2026-02-16
285,113000,2026-02-16
250,121000,2026-02-16
295,118000,2026-02-16
300,112000,2026-02-16
270,121000,2026-02-16
270,121000,2026-02-16
275,116000,2026-02-16
275,116000,2026-02-16
275,121000,2026-02-16
255,123000,2026-02-16
260,114000,2026-02-16
255,121000,2026-02-16
265,121000,2026-02-16
280,112000,2026-02-16
275,121000,2026-02-16
260,114000,2026-02-16
280,114000,2026-02-16
265,119000,2026-02-16
260,118000,2026-02-16
255,121000,2026-02-16
270,121000,2026-02-16
280,112000,2026-02-16
270,121000,2026-02-16
245,137000,2026-02-16
275,121000,2026-02-16
275,121000,2026-02-16
280,120000,2026-02-16
240,134000,2026-02-16
265,121000,2026-02-16
275,120000,2026-02-16
280,120000,2026-02-16
260,114000,2026-02-16
275,120000,2026-02-16
265,121000,2026-02-16
260,118000,2026-02-16
250,121000,2026-02-16
290,110000,2026-02-16
270,121000,2026-02-16
250,121000,2026-02-16
260,118000,2026-02-16
260,118000,2026-02-16
270,121000,2026-02-16
270,122000,2026-02-16
270,121000,2026-02-16
270,121000,2026-02-16
300,111000,2026-02-16
270,121000,2026-02-16
255,121000,2026-02-16
240,134000,2026-02-16
280,113000,2026-02-16
270,121000,2026-02-16
270,121000,2026-02-16
265,121000,2026-02-16
275,121000,2026-02-16
265,119000,2026-02-16
255,123000,2026-02-16
280,113000,2026-02-16
265,119000,2026-02-16
265,113000,2026-02-16
265,121000,2026-02-16
275,121000,2026-02-16
265,122000,2026-02-16
270,122000,2026-02-16
275,116000,2026-02-16
285,109000,2026-02-16
280,121000,2026-02-16
270,122000,2026-02-16
280,121000,2026-02-16
270,122000,2026-02-16
275,121000,2026-02-16
270,122000,2026-02-16
260,119000,2026-02-16
280,121000,2026-02-16
280,121000,2026-02-16
260,114000,2026-02-16
270,121000,2026-02-16
270,120000,2026-02-16
280,112000,2026-02-16
270,122000,2026-02-16
260,119000,2026-02-16
270,121000,2026-02-16
270,122000,2026-02-16
260,114000,2026-02-16
270,121000,2026-02-16
270,120000,2026-02-16
270,122000,2026-02-16
270,122000,2026-02-16
280,121000,2026-02-16
275,122000,2026-02-16
270,121000,2026-02-16
280,112000,2026-02-16
270,121000,2026-02-16
260,114000,2026-02-16
300,106000,2026-02-16
270,121000,2026-02-16
265,121000,2026-02-16
270,121000,2026-02-16
270,122000,2026-02-16
270,122000,2026-02-16
275,115000,2026-02-16
260,118000,2026-02-16
265,121000,2026-02-16
270,122000,2026-02-16
265,122000,2026-02-16
260,118000,2026-02-16
265,122000,2026-02-16
250,127000,2026-02-16
270,122000,2026-02-16
265,122000,2026-02-16
285,109000,2026-02-16
275,116000,2026-02-16
265,122000,2026-02-16
265,122000,2026-02-16
280,121000,2026-02-16
260,118000,2026-02-16
265,122000,2026-02-16
300,103000,2026-02-16
270,122000,2026-02-16
270,122000,2026-02-16
260,118000,2026-02-16
275,116000,2026-02-16
255,121000,2026-02-16
250,127000,2026-02-16
260,119000,2026-02-16
275,120000,2026-02-16
255,122000,2026-02-16
270,121000,2026-02-16
280,116000,2026-02-16
280,116000,2026-02-16
280,111000,2026-02-16
270,120000,2026-02-16
240,134000,2026-02-16
275,119000,2026-02-16
275,119000,2026-02-16
280,111000,2026-02-16
265,121000,2026-02-16
255,122000,2026-02-16
270,120000,2026-02-16
265,121000,2026-02-16
275,120000,2026-02-16
245,137000,2026-02-16
270,121000,2026-02-16
265,121000,2026-02-16
270,121000,2026-02-16
270,121000,2026-02-16
280,119000,2026-02-16
260,114000,2026-02-16
265,121000,2026-02-16
260,117000,2026-02-16
265,121000,2026-02-16
265,122000,2026-02-16
270,120000,2026-02-16
285,112000,2026-02-16
310,128000,2026-02-16
280,116000,2026-02-16
265,121000,2026-02-16
280,111000,2026-02-16
280,119000,2026-02-16
270,120000,2026-02-16
270,120000,2026-02-16
260,117000,2026-02-16
290,110000,2026-02-16
270,120000,2026-02-16
300,105000,2026-02-16
270,120000,2026-02-16
270,120000,2026-02-16
280,112000,2026-02-16
270,121000,2026-02-16
270,120000,2026-02-16
250,126000,2026-02-16
250,121000,2026-02-16
270,121000,2026-02-16
265,121000,2026-02-16
275,119000,2026-02-16
250,127000,2026-02-16
280,119000,2026-02-16
280,119000,2026-02-16
250,127000,2026-02-16
285,112000,2026-02-16
270,121000,2026-02-16
270,120000,2026-02-16
270,120000,2026-02-16
255,121000,2026-02-16
290,110000,2026-02-16
260,114000,2026-02-16
260,117000,2026-02-16
270,120000,2026-02-16
270,120000,2026-02-16
270,121000,2026-02-16
270,121000,2026-02-16
255,122000,2026-02-16
270,121000,2026-02-16
260,113000,2026-02-16
285,113000,2026-02-16
270,121000,2026-02-16
270,121000,2026-02-16
265,119000,2026-02-16
270,121000,2026-02-16
270,122000,2026-02-16
275,120000,2026-02-16
280,110000,2026-02-16
275,120000,2026-02-16
255,122000,2026-02-16
265,119000,2026-02-16
280,110000,2026-02-16
285,109000,2026-02-16
255,122000,2026-02-16
280,120000,2026-02-16
310,128000,2026-02-16
285,112000,2026-02-16
260,113000,2026-02-16
275,120000,2026-02-16
275,120000,2026-02-16
265,121000,2026-02-16
250,127000,2026-02-16
260,117000,2026-02-16
270,121000,2026-02-16
275,120000,2026-02-16
265,122000,2026-02-16
300,111000,2026-02-16
270,121000,2026-02-16
290,112000,2026-02-16
270,122000,2026-02-16
275,117000,2026-02-16
270,121000,2026-02-16
265,119000,2026-02-16
280,119000,2026-02-16
250,127000,2026-02-16
270,121000,2026-02-16
280,120000,2026-02-16
270,121000,2026-02-16
250,121000,2026-02-16
275,115000,2026-02-16
275,120000,2026-02-16
270,121000,2026-02-16
265,122000,2026-02-16
270,121000,2026-02-16
265,122000,2026-02-16
270,121000,2026-02-16
260,113000,2026-02-16
275,120000,2026-02-16
275,120000,2026-02-16
275,120000,2026-02-16
270,121000,2026-02-16
270,121000,2026-02-16
270,121000,2026-02-16
285,112000,2026-02-16
260,117000,2026-02-16
255,122000,2026-02-16
270,121000,2026-02-16
275,115000,2026-02-16
285,113000,2026-02-16
290,111000,2026-02-16
275,115000,2026-02-16
270,120000,2026-02-16
270,121000,2026-02-16
